% 1. Title: Test Dataset d8f1s2

% 2. Sources:
%	(a) Creator: R.A. Fisher
%	(b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%	(c) Date: July, 1988
%
@RELATION patternMigration

@ATTRIBUTE a	NUMERIC
@ATTRIBUTE b	NUMERIC
@ATTRIBUTE c	NUMERIC
@ATTRIBUTE d	NUMERIC
@ATTRIBUTE e	NUMERIC
@ATTRIBUTE f	NUMERIC
@ATTRIBUTE g	NUMERIC
@ATTRIBUTE h	NUMERIC
@ATTRIBUTE class	{1,2,3,4,5,6,7,8}

@DATA
-0.564845492722264,-1.05752399395295,0.0361302047134998,-0.00737698737566172,1.22980468951582,-0.031189798145219,-2.90572183529208,-15.0388169329724,3
1.30979030088402,0.480983849579578,-0.498980952908394,-0.0585877796727469,0.593689058747496,-0.369242851353722,-11.0892953344885,-10.2605791941626,4
0.332761808956318,0.271911532263874,-0.921331984219192,0.219223563145649,0.615533536324461,-0.779656518933658,-11.6445662374482,-9.63889183567809,4
-1.37031948181153,-0.10225921924907,0.3639508243698,0.381471278802936,0.309929560732791,1.7615513196718,-12.4990442971831,-9.87501600908606,4
1.88048488959999,-0.88726686443131,0.103773815087968,-0.844315115680383,0.997401868432441,-0.264491679360834,-10.8680821629456,-10.4885066140172,4
0.297900597421654,0.313168765508331,-0.616096369252248,1.28713099967763,0.360756195326,-1.28601458745567,-12.2141967988535,-7.64667338399925,4
0.282186344650444,0.225547052247499,0.853769446563219,-0.105276413117137,0.422121258897173,0.472832604993319,-11.9421245153148,-9.27742731697909,4
0.963394401879133,-1.50279932343197,-0.575161787049483,0.449057529774839,0.654919626244608,0.414800135584933,-13.0226301275128,-11.2788978851752,4
-0.300920050577609,0.829250713207849,0.599855073135457,1.2600598810347,0.574146177160106,-0.0254313798864055,-12.5565991533213,-8.85513349801166,4
2.42413895561775,-0.0129604388105453,0.727728020486856,0.329204618563573,-0.366963833943079,-0.814955156158187,-12.6057426373844,-8.69740460227212,4
0.964548114630889,2.84760789809121,0.00118671010877094,0.954169724071257,0.505912056146571,1.27530616931356,-10.8295318066622,-11.0744969325453,4
-11.2819737299239,-7.7531954242713,-4.05455417708211,-2.8716636665937,-4.64891013150623,0.89300659712679,0.166205158342314,-0.0454913474986032,5
-8.69435887626885,-7.41782558973892,-5.55323192289782,-5.55991205085011,-2.28161285597626,1.96595550257675,0.517803452581904,3.25261962965154,5
-11.2237184270654,-8.48414340174998,-5.05159184136464,-4.31869731046408,-3.23538230698856,1.21305588339408,-1.26539649948882,4.68231269043162,5
-9.95354351633696,-6.95710663397329,-6.18696790543873,-3.1171007124716,-3.92279398825779,2.18156712657221,-0.253336498618093,1.69292756393684,5
-12.4910677385527,-7.17643191521941,-5.23920077899075,-3.32745566897259,-2.20476413640659,1.70825914425988,0.601758741582694,2.34006092697537,5
-9.91570504508614,-9.13091048413904,-4.91589483259575,-4.02088986603944,-4.15002554061871,1.30189137667415,1.60796801271603,0.749092807064272,5
-9.25049504631214,-6.95437109448758,-6.8746939804233,-3.55579360628656,-3.45509350647544,1.65417981220586,0.852636237558179,0.691849791580424,5
-9.63770852453056,-7.33088396364501,-5.87984567491642,-3.76124109447264,-1.10043169945002,1.98691692404548,1.07981612302453,0.755188210700437,5
-11.2812770780674,-9.16568862116401,-4.97736416423175,-3.26303744070051,-3.99369486186,-0.675530102671686,0.545055114101725,1.57079716099838,5
-11.3790499951783,-7.0770316458202,-6.43802735351161,-3.13267846097227,-2.67886232586976,0.61494736168379,1.31167538647211,1.3260424880122,5
9.47993308091769,-6.32182844494502,6.04175275741947,-2.94261454691612,2.33725991993201,3.29045405879134,1.45747936611812,2.52388035735129,6
10.9581338785773,-8.07125215691141,5.42822281526418,-2.87349246284413,2.85901689712097,0.870192868606551,1.76759739055435,0.65811594852232,6
9.88880427749209,-7.44398113612462,4.40328668766909,-2.74709240976008,2.4279291726464,2.88288719515596,2.32423817183135,0.47808461953354,6
11.4214028574521,-8.37255499526487,5.34575149539934,-3.82632351804517,3.13832253333742,2.58836934996,1.61990868427576,1.30661848399079,6
10.2806636603093,-8.65612196258568,6.80357186172878,-1.3800519866548,2.22217581438744,2.4049698538014,4.41977884984046,1.75838925861629,6
8.73755386113523,-6.41255723779496,5.65949971221821,-4.21079801815175,2.55252937245535,0.234445473919765,3.14677683327201,0.638753969306054,6
9.76572029732982,-7.74129392331442,4.65457885343473,-4.33206163934094,2.52084486090567,0.897722440721663,0.52358785948742,1.02190129768896,6
11.9978791954848,-7.52696787757216,5.8719610580802,-4.33438355025849,2.63138741132018,3.34443727207924,0.955749864402951,1.97188350042504,6
10.2258917906803,-8.24148909031057,7.33930916999037,-3.97191179389722,1.41035082867303,1.68565782278671,1.82937160910922,1.44904655593275,6
11.8451614050317,-7.66193755037079,5.11281167787714,-5.99202104414245,4.06774299933005,0.942748838369692,0.455074417648523,0.00523037338735965,6
-10.5308582701038,-9.18389669300051,-7.53126762425014,-3.88101400236787,2.54801213740171,2.79459757565395,-0.568476909338584,-0.7231535885654,7
-11.477952312486,-7.05295235137817,-6.10878071541272,-4.44610181807618,2.78858297623723,2.48701180782961,-0.873265974752022,-1.2062327485045,7
-9.94801758989266,-8.37672372506459,-3.75502174076576,-2.35267106921741,2.073842642148,3.77237799153594,-0.910257941939393,-2.34408099212126,7
-8.8308924429881,-7.38209083556855,-4.42339421069321,-4.20804550077314,2.96029509365935,3.53491462446422,-2.12336357779756,-2.04952858610583,7
-10.4142875284521,-7.82469652049286,-5.40528971261024,-3.78897870790467,3.44134948928227,3.31821685236318,-1.03982524728535,-2.24217711601617,7
-10.2174999243433,-4.84141112246661,-5.04659383007524,-5.09136664166135,1.90741329331297,0.971338908571017,-0.71308981948191,-2.19016840827149,7
-10.8450201341672,-7.01479490637846,-5.1985377630788,-3.6163236643731,2.25505864206942,2.96340222246379,0.658499749883811,-3.04229659445786,7
-10.7665759615861,-7.74128155278279,-5.61156425493635,-4.04483867037942,3.46361400380399,1.39800048087756,-0.998924054882799,-2.14992175689213,7
-11.9641608690021,-8.1326304214893,-5.62606235881565,-4.48667058341184,2.25028593617773,1.53841413453106,0.554521086979244,0.0239136197776004,7
-9.29222512672785,-6.14958508514103,-4.62708943132249,-4.69697462924886,3.26674327563439,1.51097225646444,-1.52077591579532,-1.70731888130077,7
11.778584930684,-5.26920695452938,5.56127870752374,-5.2339334199746,-1.15865573966314,1.00193898817731,-1.47068110511735,0.376864533759618,8
10.9931763757123,-6.44500992809743,6.89958231240683,-3.21556775656969,-1.74347800260574,3.44103223383794,-1.54843251323327,-1.18577875005686,8
11.2428445606809,-7.52656287258741,6.76754267989777,-4.01027884422004,-2.28003863402222,1.28735874026582,-1.53570701957197,-0.680633280322153,8
10.0134164984993,-7.64255243313918,3.83708907749507,-4.35511948145746,-2.66174454152562,0.864987215456834,-1.20965037916071,-1.40423404304308,8
9.57538286769547,-7.07167195053122,5.27825486688024,-2.39438628475281,-5.46726321290341,2.73543464191847,-2.9236477339896,-1.84731095030399,8
10.6974646935844,-8.92498801175274,5.58019747318965,-4.29134716378711,-3.297496206739,1.75815811825337,-2.44749809240511,-0.876204460031927,8
11.3727654896685,-8.02302949328632,3.87092727220999,-4.45439259387365,-2.23305600933327,2.86165237147369,-0.165857247854677,-1.14793885349072,8
11.0700592417597,-7.67246163835584,5.35746485632356,-3.38772758157838,-2.90593889908432,0.153846988461456,-1.38972435431573,-0.71990018146152,8
9.30789117976816,-6.09862447506191,4.25978927436016,-1.83444027891242,-2.04606409974062,0.0611799537394673,-0.0841831877572505,-2.1081661722681,8
9.57508946104963,-6.37311213231019,4.63143782889342,-2.60388229629841,-3.05077018207195,0.245343653612158,0.0140381509740224,-1.28723720998448,8
15.6570427143497,-0.251664389905659,1.04542541894014,-0.136552034457598,0.369658437287353,-0.594766445331851,1.11085471353074,-2.74177594885986,1
15.8399928141505,-0.34399918851403,-0.629630399832653,0.167224983906847,0.0155086547894286,-1.41417974153929,-0.0870265230472925,-0.336492890465679,1
15.1689420126844,0.682209665786666,-1.3920808648883,1.14851245101259,0.378165367220226,-0.165646859346171,1.62666960195652,0.0536436776264982,1
14.5126313529199,0.895434893972186,0.8530379405144,1.51040301394114,1.05432706312413,-1.43228596205398,-1.10101482510094,0.915206865532108,1
14.2986954067814,0.222433408042768,-1.63630162117643,0.142108664289064,-0.193803121959931,-0.118216587395503,-1.29652410718802,0.964963672419605,1
15.1656913869815,0.740568630819147,-2.02724340663796,0.414641818639596,-0.0765730148871389,0.685655504142835,-0.646995619345559,-1.1670720434117,1
14.401463105262,-1.34697155039575,-0.979119827149006,-0.0244255713341008,-0.626675716285835,1.8472840247631,0.00475056400074925,0.433644195318765,1
14.5254254975271,-0.435143579760499,-2.07635838458385,1.64402777321315,-1.39407999393944,-0.426503960731731,1.36601681275938,-0.92860825467196,1
13.2511084203715,0.382267829387267,-0.618556851129735,-0.748684403162441,-1.08533715306268,0.215373106177598,1.1564435175133,0.579481351245188,1
15.8589970732191,0.624457961675639,-0.647365458008107,-0.0205510925884822,-1.68267611540684,0.613197212876746,0.209774299720404,0.154418730642279,1
-16.4570056645761,1.55735824178251,-1.28400402069162,-0.297809798438167,0.436098948652259,0.475645330744239,0.321121447758676,-0.30109611598148,2
-17.2745105666631,-0.358644799733511,-0.194483647568424,0.133895827851443,2.03495053885569,1.40257652641695,1.66425295250898,0.662004662915122,2
-13.6389377870612,1.10630578257704,1.3006332073121,-0.0890450828461202,0.788942108778739,0.119491236349555,0.0919640048934934,-0.488802210204058,2
-14.8143341561108,0.35549422657099,-1.28346348292217,-1.39362374128874,1.11829074117407,-0.618068799782259,-1.25342728243852,1.40871392508944,2
-17.3693969147475,-0.167041489176293,-0.498650567857073,1.35421988071792,-0.446978260917214,0.791726496868805,-1.1830478948082,-1.41637431894071,2
-15.4259073001552,0.818291969053138,-0.0810556738997409,-0.0575842520796877,-1.651323883493,-0.0907768268905027,0.270642129264593,-0.369760237659435,2
-14.9734352801575,-0.827092020872097,0.246129982976773,-1.33893444293184,-0.644262312036421,-0.0447725295431553,-1.46666203961657,0.643951720156036,2
-14.6538241306509,1.27999346356571,0.699026521210865,1.08018470189489,1.56255999275987,0.87004965927447,-0.127250932023205,-2.99727372932127,2
-15.2499040320837,2.01416564435185,-0.621822117411637,-0.0336212461378212,-0.351478931022369,-0.746518096938515,0.949367278875354,-0.403908725576475,2
-13.3073391928106,1.77443523998121,-0.658141510279392,0.518285364079225,-1.53599274776955,0.884249083370741,1.89593968773121,1.19417981866582,2
0.983321045267188,-0.601507542723475,0.914357155390571,-0.515644784349631,2.10029280457322,-0.201109755325877,-5.68743243355159,-13.4817434299061,3
2.10244674881944,1.25458149180708,0.568079818780141,-0.816523838168429,-0.838946642125655,-1.03431680150974,-4.42613748615132,-14.9003591803578,3
2.67855291455323,-1.13717283796934,-0.14363257623207,0.271674509282505,0.868390631305114,-0.956116713990676,-1.78027242469455,-12.1455250629449,3
0.461682814556904,0.88337603849002,0.158888697523708,1.36622131330034,0.878366474321196,-0.56719411437263,-3.80793581780055,-15.3158760263694,3
1.10027029055419,0.883901720989973,-1.05514619300068,0.426854311801774,0.717418153809978,1.94512478284261,-4.02870967747058,-15.9187805813089,3
-0.019569988068464,0.0973806499940457,0.378206260098651,0.6685705382377,0.0302694528346911,0.119066904991709,-2.54106519128672,-13.6686034531975,3
-1.13570251535246,0.196327818031281,0.158899675458437,-1.60464069818935,-0.0556061812571256,1.43556288819546,-3.21634518354416,-15.7747239976705,3
0.150003426954324,1.98893651399943,0.04251335702647,1.74932476823898,1.09036217140491,0.9187724518027,-4.89956117481165,-16.3577142681492,3
-0.525591409584857,0.230006745111229,0.470415624060574,1.29521071644354,-1.32517406029523,-0.0670954615422604,-1.29195799336424,-13.9771769940422,3
-0.564845492722264,-1.05752399395295,0.0361302047134998,-0.00737698737566172,1.22980468951582,-0.031189798145219,-2.90572183529208,-15.0388169329724,3
1.30979030088402,0.480983849579578,-0.498980952908394,-0.0585877796727469,0.593689058747496,-0.369242851353722,-11.0892953344885,-10.2605791941626,4
0.332761808956318,0.271911532263874,-0.921331984219192,0.219223563145649,0.615533536324461,-0.779656518933658,-11.6445662374482,-9.63889183567809,4
-1.37031948181153,-0.10225921924907,0.3639508243698,0.381471278802936,0.309929560732791,1.7615513196718,-12.4990442971831,-9.87501600908606,4
1.88048488959999,-0.88726686443131,0.103773815087968,-0.844315115680383,0.997401868432441,-0.264491679360834,-10.8680821629456,-10.4885066140172,4
0.297900597421654,0.313168765508331,-0.616096369252248,1.28713099967763,0.360756195326,-1.28601458745567,-12.2141967988535,-7.64667338399925,4
0.282186344650444,0.225547052247499,0.853769446563219,-0.105276413117137,0.422121258897173,0.472832604993319,-11.9421245153148,-9.27742731697909,4
0.963394401879133,-1.50279932343197,-0.575161787049483,0.449057529774839,0.654919626244608,0.414800135584933,-13.0226301275128,-11.2788978851752,4
-0.300920050577609,0.829250713207849,0.599855073135457,1.2600598810347,0.574146177160106,-0.0254313798864055,-12.5565991533213,-8.85513349801166,4
2.42413895561775,-0.0129604388105453,0.727728020486856,0.329204618563573,-0.366963833943079,-0.814955156158187,-12.6057426373844,-8.69740460227212,4
0.964548114630889,2.84760789809121,0.00118671010877094,0.954169724071257,0.505912056146571,1.27530616931356,-10.8295318066622,-11.0744969325453,4
-11.2819737299239,-7.7531954242713,-4.05455417708211,-2.8716636665937,-4.64891013150623,0.89300659712679,0.166205158342314,-0.0454913474986032,5
-8.69435887626885,-7.41782558973892,-5.55323192289782,-5.55991205085011,-2.28161285597626,1.96595550257675,0.517803452581904,3.25261962965154,5
-11.2237184270654,-8.48414340174998,-5.05159184136464,-4.31869731046408,-3.23538230698856,1.21305588339408,-1.26539649948882,4.68231269043162,5
-9.95354351633696,-6.95710663397329,-6.18696790543873,-3.1171007124716,-3.92279398825779,2.18156712657221,-0.253336498618093,1.69292756393684,5
-12.4910677385527,-7.17643191521941,-5.23920077899075,-3.32745566897259,-2.20476413640659,1.70825914425988,0.601758741582694,2.34006092697537,5
-9.91570504508614,-9.13091048413904,-4.91589483259575,-4.02088986603944,-4.15002554061871,1.30189137667415,1.60796801271603,0.749092807064272,5
-9.25049504631214,-6.95437109448758,-6.8746939804233,-3.55579360628656,-3.45509350647544,1.65417981220586,0.852636237558179,0.691849791580424,5
-9.63770852453056,-7.33088396364501,-5.87984567491642,-3.76124109447264,-1.10043169945002,1.98691692404548,1.07981612302453,0.755188210700437,5
-11.2812770780674,-9.16568862116401,-4.97736416423175,-3.26303744070051,-3.99369486186,-0.675530102671686,0.545055114101725,1.57079716099838,5
-11.3790499951783,-7.0770316458202,-6.43802735351161,-3.13267846097227,-2.67886232586976,0.61494736168379,1.31167538647211,1.3260424880122,5
9.47993308091769,-6.32182844494502,6.04175275741947,-2.94261454691612,2.33725991993201,3.29045405879134,1.45747936611812,2.52388035735129,6
10.9581338785773,-8.07125215691141,5.42822281526418,-2.87349246284413,2.85901689712097,0.870192868606551,1.76759739055435,0.65811594852232,6
9.88880427749209,-7.44398113612462,4.40328668766909,-2.74709240976008,2.4279291726464,2.88288719515596,2.32423817183135,0.47808461953354,6
11.4214028574521,-8.37255499526487,5.34575149539934,-3.82632351804517,3.13832253333742,2.58836934996,1.61990868427576,1.30661848399079,6
10.2806636603093,-8.65612196258568,6.80357186172878,-1.3800519866548,2.22217581438744,2.4049698538014,4.41977884984046,1.75838925861629,6
8.73755386113523,-6.41255723779496,5.65949971221821,-4.21079801815175,2.55252937245535,0.234445473919765,3.14677683327201,0.638753969306054,6
9.76572029732982,-7.74129392331442,4.65457885343473,-4.33206163934094,2.52084486090567,0.897722440721663,0.52358785948742,1.02190129768896,6
11.9978791954848,-7.52696787757216,5.8719610580802,-4.33438355025849,2.63138741132018,3.34443727207924,0.955749864402951,1.97188350042504,6
10.2258917906803,-8.24148909031057,7.33930916999037,-3.97191179389722,1.41035082867303,1.68565782278671,1.82937160910922,1.44904655593275,6
11.8451614050317,-7.66193755037079,5.11281167787714,-5.99202104414245,4.06774299933005,0.942748838369692,0.455074417648523,0.00523037338735965,6
-10.5308582701038,-9.18389669300051,-7.53126762425014,-3.88101400236787,2.54801213740171,2.79459757565395,-0.568476909338584,-0.7231535885654,7
-11.477952312486,-7.05295235137817,-6.10878071541272,-4.44610181807618,2.78858297623723,2.48701180782961,-0.873265974752022,-1.2062327485045,7
-9.94801758989266,-8.37672372506459,-3.75502174076576,-2.35267106921741,2.073842642148,3.77237799153594,-0.910257941939393,-2.34408099212126,7
-8.8308924429881,-7.38209083556855,-4.42339421069321,-4.20804550077314,2.96029509365935,3.53491462446422,-2.12336357779756,-2.04952858610583,7
-10.4142875284521,-7.82469652049286,-5.40528971261024,-3.78897870790467,3.44134948928227,3.31821685236318,-1.03982524728535,-2.24217711601617,7
-10.2174999243433,-4.84141112246661,-5.04659383007524,-5.09136664166135,1.90741329331297,0.971338908571017,-0.71308981948191,-2.19016840827149,7
-10.8450201341672,-7.01479490637846,-5.1985377630788,-3.6163236643731,2.25505864206942,2.96340222246379,0.658499749883811,-3.04229659445786,7
-10.7665759615861,-7.74128155278279,-5.61156425493635,-4.04483867037942,3.46361400380399,1.39800048087756,-0.998924054882799,-2.14992175689213,7
-11.9641608690021,-8.1326304214893,-5.62606235881565,-4.48667058341184,2.25028593617773,1.53841413453106,0.554521086979244,0.0239136197776004,7
-9.29222512672785,-6.14958508514103,-4.62708943132249,-4.69697462924886,3.26674327563439,1.51097225646444,-1.52077591579532,-1.70731888130077,7
11.778584930684,-5.26920695452938,5.56127870752374,-5.2339334199746,-1.15865573966314,1.00193898817731,-1.47068110511735,0.376864533759618,8
10.9931763757123,-6.44500992809743,6.89958231240683,-3.21556775656969,-1.74347800260574,3.44103223383794,-1.54843251323327,-1.18577875005686,8
